agegroup_broad,epi_year,parname,par_bin,varname,parvalue,mean_parvalue,median,mean,ci50_l,ci50_u,ci95_l,ci95_u
1-2y,2022,R0,9,hosp_tot_norm,2.2891602084599967,2.2891602084599967,1.03941275474091,1.0084044411356374,0.9691895278658199,1.0813533693660908,0.6078602234367544,1.2321284699216648
1-2y,2022,R0,9,peak_hosp_norm,2.2891602084599967,2.2891602084599967,1.0595013618269433,0.9738893992929838,0.821828695337911,1.1640282923543281,0.3975836827463819,1.2746432387117514
1-2y,2022,R0,10,hosp_tot_norm,2.585076274589572,2.585076274589572,1.0427229549553862,1.0276121487626733,0.9827903032115333,1.089354116787734,0.7176689416088313,1.2203578940554096
1-2y,2022,R0,10,peak_hosp_norm,2.585076274589572,2.585076274589572,1.0616221009078823,1.009182041661396,0.8879142226748221,1.1623985429265147,0.4837472398919338,1.28421986235272
1-2y,2022,seasforc_width_wks,1,hosp_tot_norm,2.9171113528762573,2.9171113528762573,0.9784587510311107,0.9343186000225875,0.8363944186760351,1.0457318245960454,0.4829700789365279,1.2663823732675785
1-2y,2022,seasforc_width_wks,1,peak_hosp_norm,2.9171113528762573,2.9171113528762573,0.8443396522066147,0.8144593450585746,0.6027320614489382,1.0624959302987285,0.2705513030514884,1.2276392875468534
1-2y,2022,seasforc_width_wks,2,hosp_tot_norm,3.664248173386137,3.664248173386137,0.9851713609848027,0.9130635603139803,0.807594998079773,1.040047693807788,0.4179141385367329,1.253733690614538
1-2y,2022,seasforc_width_wks,2,peak_hosp_norm,3.664248173386137,3.664248173386137,0.8897798494711774,0.8398374903980474,0.6010696805916214,1.106252325697049,0.2781250749986262,1.2379157977729758
1-2y,2022,seasforc_width_wks,3,hosp_tot_norm,4.1318275135970675,4.1318275135970675,0.9758842610077396,0.9133397894454656,0.8180289006853954,1.040590578070495,0.4452204614369034,1.2048158970328595
1-2y,2022,seasforc_width_wks,3,peak_hosp_norm,4.1318275135970675,4.1318275135970675,0.9250108325517263,0.8605533093380711,0.6436710942058536,1.1154947841112035,0.2939948213515638,1.2265010415633912
1-2y,2022,seasforc_width_wks,4,hosp_tot_norm,4.505309379133806,4.505309379133806,0.9876402253234549,0.9265520437975947,0.8444450657217184,1.0492248673237088,0.44593145482101404,1.1801890563224804
1-2y,2022,seasforc_width_wks,4,peak_hosp_norm,4.505309379133806,4.505309379133806,0.9442883895131087,0.8805721684934353,0.6537450722733246,1.1356684001223614,0.3133119661043231,1.2308416071561137
1-2y,2022,seasforc_width_wks,5,hosp_tot_norm,4.882429796981765,4.882429796981765,0.9956444923019815,0.9197685770080093,0.8205197365532165,1.0484086269812103,0.43303420195643283,1.194509454476618
1-2y,2022,seasforc_width_wks,5,peak_hosp_norm,4.882429796981765,4.882429796981765,0.94925050754243,0.8812848159837338,0.6657025300368771,1.141865733887903,0.30417159829902424,1.2349480651688043
1-2y,2022,seasforc_width_wks,6,hosp_tot_norm,5.260322975807078,5.260322975807078,1.0005727076979727,0.942790466261975,0.8730606928096657,1.0496864218247397,0.5193067121073205,1.1839666039272274
1-2y,2022,seasforc_width_wks,6,peak_hosp_norm,5.260322975807078,5.260322975807078,0.9869792698722746,0.9272737688100052,0.7457915674961924,1.1459378712057893,0.3617645536201786,1.2669411780845994
1-2y,2022,seasforc_width_wks,7,hosp_tot_norm,5.668140519675221,5.668140519675221,1.0161943285106179,0.9426390564956669,0.8588191040673452,1.0621040082569553,0.46768506959145345,1.163201274726229
1-2y,2022,seasforc_width_wks,7,peak_hosp_norm,5.668140519675221,5.668140519675221,1.0344917609961506,0.9363228070462517,0.7041963523695625,1.1716919025520676,0.34388467576945,1.2576727450516678
1-2y,2022,seasforc_width_wks,8,hosp_tot_norm,6.177679272027556,6.177679272027556,1.0263755781377606,0.9640986797173392,0.911929240781193,1.0646571212425795,0.5138747675730866,1.1679639344449348
1-2y,2022,seasforc_width_wks,8,peak_hosp_norm,6.177679272027556,6.177679272027556,1.0695898275101983,0.9739598411275414,0.8045141174115397,1.179522474053724,0.39335320802024265,1.2735383290655429
1-2y,2022,seasforc_width_wks,9,hosp_tot_norm,6.826278020671833,6.826278020671833,1.0339217852589404,0.9745779643916987,0.9166015025927152,1.0712959078258324,0.5649427621199228,1.1531096995015433
1-2y,2022,seasforc_width_wks,9,peak_hosp_norm,6.826278020671833,6.826278020671833,1.0837149661110093,0.9921978284713949,0.8437618505877893,1.1926737813671764,0.4400013506756959,1.278597374746966
1-2y,2022,seasforc_width_wks,10,hosp_tot_norm,8.083240729028697,8.083240729028697,1.0604891242463035,1.019045949858158,0.9895862020072238,1.0912710714116458,0.6185585857426726,1.1793293978459727
1-2y,2022,seasforc_width_wks,10,peak_hosp_norm,8.083240729028697,8.083240729028697,1.1461292248494725,1.0563520550875574,0.9524149606880723,1.213857025473985,0.5054741067497013,1.3047383019790266
1-2y,2022,seasforce_peak,1,hosp_tot_norm,0.30237260847064246,0.30237260847064246,1.1332157871933335,1.1368956286530232,1.0799058129014316,1.1909018733112686,0.9825565266963698,1.3217069521013123
1-2y,2022,seasforce_peak,1,peak_hosp_norm,0.30237260847064246,0.30237260847064246,0.969704535975743,0.94966128999724,0.7129476631207166,1.2113958996445269,0.41576317544903296,1.3681218447463486
1-2y,2022,seasforce_peak,2,hosp_tot_norm,0.4605646737663385,0.4605646737663385,1.0487636848636415,1.0434332954687047,1.0012192402618827,1.0887489425615946,0.9079070890762001,1.1580301582319517
1-2y,2022,seasforce_peak,2,peak_hosp_norm,0.4605646737663385,0.4605646737663385,1.006006058600454,0.9489098539455552,0.8064743562300661,1.152714722916596,0.3806475071219291,1.259557368941642
1-2y,2022,seasforce_peak,3,hosp_tot_norm,0.6197106276014892,0.6197106276014892,1.028184873499136,1.0089488268017432,0.9603866541252779,1.0709208467641051,0.7874885544347761,1.1283507733896023
1-2y,2022,seasforce_peak,3,peak_hosp_norm,0.6197106276014892,0.6197106276014892,1.0478920289487277,0.9910702975131673,0.8491406209889358,1.1583461850087464,0.5425812874074658,1.2454560287644654
1-2y,2022,seasforce_peak,4,hosp_tot_norm,0.7720846435094191,0.7720846435094191,1.019978777845709,0.9780474392198847,0.91775678535405,1.0611977238980552,0.6881636826139579,1.1184595638313666
1-2y,2022,seasforce_peak,4,peak_hosp_norm,0.7720846435094191,0.7720846435094191,1.0625000000000002,0.9805301865413002,0.8278245841434434,1.1674519753533892,0.4831386413791811,1.2416252071040188
1-2y,2022,seasforce_peak,5,hosp_tot_norm,0.9010148663682758,0.9010148663682758,1.0117351176253409,0.9409855219845675,0.8430845027443292,1.0540212147260535,0.5850678835292917,1.1062781227449556
1-2y,2022,seasforce_peak,5,peak_hosp_norm,0.9010148663682758,0.9010148663682758,1.0644465115497965,0.9492385367215603,0.7377823835410318,1.1682115704792917,0.397975083735185,1.2458101818801954
1-2y,2022,seasforce_peak,6,hosp_tot_norm,1.0198903551184673,1.0198903551184673,0.9726104579412512,0.9026058546539683,0.7899300552886757,1.0394673020386198,0.48512476705971186,1.0851589264844024
1-2y,2022,seasforce_peak,6,peak_hosp_norm,1.0198903551184673,1.0198903551184673,0.9970084836863361,0.9042887618905762,0.6670422777929645,1.151803303751206,0.3249742286927256,1.2368875568830426
