agegroup,infection,par_id,cumul_mean_incid,sum_abs_diff,sum_rel_diff
9,1,34750,0,0,NA
9,2,34750,6958,173,0.0248
9,3,34750,2429703,57102,0.0235
10,1,34750,0,0,NA
10,2,34750,862,78,0.0907
10,3,34750,1127391,26814,0.0238
11,1,34750,0,0,NA
11,2,34750,1498,375,0.2505
11,3,34750,598551,14252,0.0238
1,1,34751,547161,16463,0.0301
1,2,34751,109254,2003,0.0183
1,3,34751,15808,217,0.0137
2,1,34751,138097,2461,0.0178
2,2,34751,136264,2135,0.0157
2,3,34751,41628,508,0.0122
3,1,34751,50749,481,0.0095
3,2,34751,129181,1647,0.0128
3,3,34751,57679,787,0.0136
4,1,34751,16776,155,0.0092
4,2,34751,117752,1581,0.0134
4,3,34751,103628,1341,0.0129
5,1,34751,5013,50,0.01
5,2,34751,140775,1843,0.0131
5,3,34751,199648,3338,0.0167
6,1,34751,694,8,0.0116
6,2,34751,80860,1157,0.0143
6,3,34751,188614,3518,0.0187
7,1,34751,84,1,0.0141
7,2,34751,44441,791,0.0178
7,3,34751,153978,3032,0.0197
8,1,34751,10,0,0.0201
8,2,34751,63426,1321,0.0208
8,3,34751,1590541,31854,0.02
9,1,34751,0,0,NA
9,2,34751,9719,407,0.0418
9,3,34751,1210049,24530,0.0203
10,1,34751,0,0,NA
10,2,34751,5307,933,0.1759
10,3,34751,543325,10953,0.0202
11,1,34751,0,0,NA
11,2,34751,11388,1963,0.1724
11,3,34751,281252,5386,0.0191
1,1,34762,439841,6267,0.0142
1,2,34762,124708,1164,0.0093
1,3,34762,25279,144,0.0057
2,1,34762,113325,715,0.0063
2,2,34762,143495,924,0.0064
2,3,34762,60796,240,0.0039
3,1,34762,42557,80,0.0019
3,2,34762,132095,452,0.0034
3,3,34762,94690,213,0.0022
4,1,34762,14105,19,0.0013
4,2,34762,114202,352,0.0031
4,3,34762,136837,305,0.0022
5,1,34762,4202,3,7e-4
5,2,34762,136522,221,0.0016
5,3,34762,350156,375,0.0011
6,1,34762,568,0,4e-4
6,2,34762,79241,80,0.001
6,3,34762,395369,283,7e-4
7,1,34762,67,0,1e-4
7,2,34762,44921,30,7e-4
7,3,34762,394128,216,5e-4
8,1,34762,8,0,0
8,2,34762,52126,26,5e-4
8,3,34762,3971978,1891,5e-4
9,1,34762,0,0,NA
9,2,34762,6399,3,5e-4
9,3,34762,4880796,2411,5e-4
10,1,34762,0,0,NA
10,2,34762,532,2,0.0046
10,3,34762,2266702,1069,5e-4
11,1,34762,0,0,NA
11,2,34762,354,71,0.1995
11,3,34762,1178221,549,5e-4
1,1,34763,495767,11816,0.0238
1,2,34763,123192,1998,0.0162
1,3,34763,24363,285,0.0117
2,1,34763,120237,1497,0.0124
2,2,34763,142419,1853,0.013
2,3,34763,58994,609,0.0103
3,1,34763,44032,278,0.0063
3,2,34763,130967,1283,0.0098
3,3,34763,90654,836,0.0092
4,1,34763,14374,94,0.0066
4,2,34763,114110,1148,0.0101
4,3,34763,133786,1334,0.01
5,1,34763,4224,28,0.0066
5,2,34763,136548,1304,0.0095
5,3,34763,331198,3089,0.0093
6,1,34763,570,4,0.0075
6,2,34763,79515,774,0.0097
6,3,34763,354790,3247,0.0092
7,1,34763,67,1,0.0092
7,2,34763,44824,438,0.0098
7,3,34763,323313,3038,0.0094
8,1,34763,8,0,0.0177
8,2,34763,53386,574,0.0108
8,3,34763,3224010,32347,0.01
9,1,34763,0,0,NA
9,2,34763,6709,73,0.0109
9,3,34763,3168705,32649,0.0103
10,1,34763,0,0,NA
10,2,34763,855,79,0.092
10,3,34763,1414758,14692,0.0104
11,1,34763,0,0,NA
11,2,34763,2312,555,0.2399
11,3,34763,714894,7319,0.0102
1,1,34764,537992,16007,0.0298
1,2,34764,119181,2381,0.02
1,3,34764,21875,327,0.015
2,1,34764,127186,2128,0.0167
2,2,34764,140216,2355,0.0168
2,3,34764,53964,748,0.0139
3,1,34764,45963,400,0.0087
3,2,34764,129520,1801,0.0139
3,3,34764,79944,1055,0.0132
4,1,34764,15006,138,0.0092
4,2,34764,114597,1679,0.0146
4,3,34764,125073,1831,0.0146
5,1,34764,4439,45,0.0101
5,2,34764,137591,2055,0.0149
5,3,34764,275703,4097,0.0149
6,1,34764,610,8,0.0125
6,2,34764,79752,1236,0.0155
6,3,34764,268839,4675,0.0174
7,1,34764,74,1,0.0145
7,2,34764,43817,742,0.0169
7,3,34764,222681,4425,0.0199
8,1,34764,9,0,0.0142
8,2,34764,57641,1237,0.0215
8,3,34764,2239428,46572,0.0208
9,1,34764,0,0,NA
9,2,34764,8136,296,0.0364
9,3,34764,1791286,38747,0.0216
10,1,34764,0,0,NA
10,2,34764,4392,859,0.1955
10,3,34764,771551,16675,0.0216
11,1,34764,0,0,NA
11,2,34764,12486,2305,0.1846
11,3,34764,378798,7739,0.0204
1,1,34775,431326,5354,0.0124
1,2,34775,126769,1180,0.0093
1,3,34775,27130,184,0.0068
2,1,34775,111765,648,0.0058
2,2,34775,143524,900,0.0063
2,3,34775,63574,297,0.0047
3,1,34775,42411,82,0.0019
3,2,34775,131360,446,0.0034
3,3,34775,97870,274,0.0028
4,1,34775,14254,21,0.0015
4,2,34775,113208,340,0.003
4,3,34775,138967,379,0.0027
5,1,34775,4333,5,0.0012
5,2,34775,135904,255,0.0019
5,3,34775,355381,596,0.0017
6,1,34775,597,1,0.0013
6,2,34775,79042,116,0.0015
6,3,34775,402434,539,0.0013
7,1,34775,72,0,0.0014
7,2,34775,44871,56,0.0012
7,3,34775,407586,455,0.0011
8,1,34775,9,0,0.0035
8,2,34775,52272,55,0.0011
8,3,34775,4117001,4076,0.001
9,1,34775,0,0,NA
9,2,34775,6437,7,0.0011
9,3,34775,5125669,5132,0.001
10,1,34775,0,0,NA
10,2,34775,636,28,0.0447
10,3,34775,2275877,2223,0.001
11,1,34775,0,0,0.3881
11,2,34775,1908,480,0.2517
11,3,34775,1119743,1237,0.0011
1,1,34776,484716,9560,0.0197
1,2,34776,126075,1855,0.0147
1,3,34776,26744,284,0.0106
2,1,34776,117900,1067,0.009
2,2,34776,142793,1508,0.0106
2,3,34776,62736,502,0.008
3,1,34776,43664,162,0.0037
3,2,34776,130338,869,0.0067
3,3,34776,95490,562,0.0059
4,1,34776,14465,52,0.0036
4,2,34776,112916,722,0.0064
4,3,34776,137120,848,0.0062
5,1,34776,4340,15,0.0035
5,2,34776,135668,721,0.0053
5,3,34776,344348,1777,0.0052
6,1,34776,598,2,0.0038
6,2,34776,79139,403,0.0051
6,3,34776,378218,1831,0.0048
7,1,34776,72,0,0.0049
7,2,34776,44666,222,0.005
7,3,34776,353759,1656,0.0047
8,1,34776,9,0,0.008
8,2,34776,53283,286,0.0054
8,3,34776,3499608,17200,0.0049
9,1,34776,0,0,NA
9,2,34776,6745,40,0.0059
9,3,34776,3522939,17209,0.0049
10,1,34776,0,0,NA
10,2,34776,1560,266,0.1705
10,3,34776,1502012,7283,0.0048
11,1,34776,4,2,0.4336
11,2,34776,7445,1546,0.2077
11,3,34776,716443,3078,0.0043
1,1,34777,529080,14405,0.0272
1,2,34777,124084,2457,0.0198
1,3,34777,25429,388,0.0152
2,1,34777,122782,1727,0.0141
2,2,34777,141494,2208,0.0156
2,3,34777,60054,787,0.0131
3,1,34777,44513,308,0.0069
3,2,34777,128998,1557,0.0121
3,3,34777,89853,1064,0.0118
4,1,34777,14644,108,0.0074
4,2,34777,112772,1416,0.0126
4,3,34777,132368,1722,0.013
5,1,34777,4387,38,0.0086
5,2,34777,135804,1743,0.0128
5,3,34777,313712,3915,0.0125
6,1,34777,611,7,0.0109
6,2,34777,79060,1059,0.0134
6,3,34777,316807,4205,0.0133
7,1,34777,75,1,0.0133
7,2,34777,43473,611,0.0141
7,3,34777,266626,4048,0.0152
8,1,34777,10,0,0.0146
8,2,34777,56248,986,0.0175
8,3,34777,2635798,43338,0.0164
9,1,34777,0,0,NA
9,2,34777,8203,335,0.0409
9,3,34777,2156712,37201,0.0172
10,1,34777,0,0,NA
10,2,34777,7566,1490,0.1969
10,3,34777,884481,14961,0.0169
11,1,34777,37,12,0.3324
11,2,34777,22580,3729,0.1651
11,3,34777,406891,5968,0.0147
1,1,34788,437182,5264,0.012
1,2,34788,127185,1355,0.0107
1,3,34788,28450,257,0.009
2,1,34788,114452,608,0.0053
2,2,34788,142701,984,0.0069
2,3,34788,65412,388,0.0059
3,1,34788,43951,75,0.0017
3,2,34788,130417,463,0.0036
3,3,34788,99640,331,0.0033
4,1,34788,15001,19,0.0013
4,2,34788,112546,335,0.003
4,3,34788,139865,434,0.0031
5,1,34788,4657,5,0.0011
5,2,34788,135950,242,0.0018
5,3,34788,356864,628,0.0018
6,1,34788,656,1,0.0012
6,2,34788,79326,108,0.0014
6,3,34788,403278,542,0.0013
7,1,34788,81,0,0.0012
7,2,34788,45014,51,0.0011
7,3,34788,407727,445,0.0011
8,1,34788,10,0,0.001
8,2,34788,52918,52,0.001
8,3,34788,4100220,3942,0.001
9,1,34788,0,0,NA
9,2,34788,6633,7,0.0011
9,3,34788,4850883,4751,0.001
10,1,34788,4,2,0.4465
10,2,34788,2455,520,0.2119
10,3,34788,2030213,2159,0.0011
11,1,34788,372,106,0.2864
11,2,34788,15905,3028,0.1903
11,3,34788,927597,2758,0.003
1,1,34789,484812,8931,0.0184
1,2,34789,126999,1992,0.0157
1,3,34789,28352,359,0.0127
2,1,34789,119311,958,0.008
2,2,34789,142200,1529,0.0108
2,3,34789,65072,571,0.0088
3,1,34789,44768,139,0.0031
3,2,34789,129430,804,0.0062
3,3,34789,98039,564,0.0057
4,1,34789,15088,45,0.003
4,2,34789,112082,638,0.0057
4,3,34789,138562,811,0.0059
5,1,34789,4635,13,0.0028
5,2,34789,135493,609,0.0045
5,3,34789,348302,1554,0.0045
6,1,34789,654,2,0.0032
6,2,34789,79235,334,0.0042
6,3,34789,384692,1573,0.0041
7,1,34789,81,0,0.0039
7,2,34789,44455,179,0.004
7,3,34789,360921,1391,0.0039
8,1,34789,10,0,0.0019
8,2,34789,54018,239,0.0044
8,3,34789,3545073,14256,0.004
9,1,34789,0,0,NA
9,2,34789,7305,135,0.0185
9,3,34789,3445116,13626,0.004
10,1,34789,18,7,0.3823
10,2,34789,7655,1567,0.2048
10,3,34789,1384263,4936,0.0036
11,1,34789,818,206,0.2517
11,2,34789,29934,4679,0.1563
11,3,34789,608149,1718,0.0028
1,1,34790,525853,13415,0.0255
1,2,34790,125974,2601,0.0206
1,3,34790,27625,465,0.0168
2,1,34790,122829,1539,0.0125
2,2,34790,141306,2160,0.0153
2,3,34790,63462,836,0.0132
3,1,34790,45065,270,0.006
3,2,34790,128132,1413,0.011
3,3,34790,94238,1023,0.0109
4,1,34790,15075,99,0.0066
4,2,34790,111626,1260,0.0113
4,3,34790,135196,1600,0.0118
5,1,34790,4623,38,0.0082
5,2,34790,135177,1545,0.0114
5,3,34790,327801,3673,0.0112
6,1,34790,660,7,0.0102
6,2,34790,78740,936,0.0119
6,3,34790,337140,3843,0.0114
7,1,34790,83,1,0.0129
7,2,34790,42820,534,0.0125
7,3,34790,284044,3623,0.0128
8,1,34790,12,0,0.0136
8,2,34790,56922,874,0.0153
8,3,34790,2772854,38964,0.0141
9,1,34790,0,0,0.3014
9,2,34790,10929,912,0.0835
9,3,34790,2215847,32402,0.0146
10,1,34790,98,31,0.3153
10,2,34790,22403,3859,0.1722
10,3,34790,851879,11147,0.0131
11,1,34790,1960,428,0.2185
11,2,34790,49835,6503,0.1305
11,3,34790,355672,3032,0.0085
1,1,34801,455640,5961,0.0131
1,2,34801,125793,1745,0.0139
1,3,34801,29182,402,0.0138
2,1,34801,121489,617,0.0051
2,2,34801,140974,1220,0.0087
2,3,34801,66276,570,0.0086
3,1,34801,47310,68,0.0014
3,2,34801,129243,533,0.0041
3,3,34801,100067,445,0.0045
4,1,34801,16447,16,0.001
4,2,34801,112191,357,0.0032
4,3,34801,139495,550,0.0039
5,1,34801,5229,3,6e-4
5,2,34801,136698,216,0.0016
5,3,34801,354857,643,0.0018
6,1,34801,757,0,5e-4
6,2,34801,80087,82,0.001
6,3,34801,399057,462,0.0012
7,1,34801,96,0,5e-4
7,2,34801,44906,34,8e-4
7,3,34801,394576,333,8e-4
8,1,34801,14,0,0.0015
8,2,34801,54447,38,7e-4
8,3,34801,3908759,2802,7e-4
9,1,34801,42,16,0.3779
9,2,34801,9814,799,0.0814
9,3,34801,4092831,2714,7e-4
10,1,34801,2380,552,0.232
10,2,34801,32297,5565,0.1723
10,3,34801,1564960,5254,0.0034
11,1,34801,14163,2224,0.157
11,2,34801,73135,8199,0.1121
11,3,34801,615460,8031,0.013
1,1,34802,495063,9762,0.0197
1,2,34802,125996,2439,0.0194
1,3,34802,29258,531,0.0181
2,1,34802,124549,1125,0.009
2,2,34802,140654,1862,0.0132
2,3,34802,66216,812,0.0123
3,1,34802,47438,202,0.0043
3,2,34802,128224,1018,0.0079
3,3,34802,98849,798,0.0081
4,1,34802,16318,71,0.0043
4,2,34802,111523,839,0.0075
4,3,34802,138404,1153,0.0083
5,1,34802,5150,26,0.0051
5,2,34802,135963,908,0.0067
5,3,34802,346829,2344,0.0068
6,1,34802,749,5,0.0062
6,2,34802,79589,526,0.0066
6,3,34802,379988,2428,0.0064
7,1,34802,95,1,0.0059
7,2,34802,43550,281,0.0064
7,3,34802,346513,2131,0.0061
8,1,34802,15,0,0.0059
8,2,34802,56133,405,0.0072
8,3,34802,3365358,22101,0.0066
9,1,34802,104,35,0.3368
9,2,34802,15934,2025,0.1271
9,3,34802,2953079,18629,0.0063
10,1,34802,3592,761,0.2118
10,2,34802,49778,7370,0.148
10,3,34802,1075509,4528,0.0042
11,1,34802,16697,2470,0.1479
11,2,34802,82394,8171,0.0992
11,3,34802,401303,4745,0.0118
1,1,34803,528758,13557,0.0256
1,2,34803,125393,2937,0.0234
1,3,34803,28778,606,0.021
2,1,34803,126811,1635,0.0129
2,2,34803,139933,2347,0.0168
2,3,34803,65017,1008,0.0155
3,1,34803,47345,314,0.0066
3,2,34803,126946,1505,0.0119
3,3,34803,95728,1141,0.0119
4,1,34803,16207,126,0.0078
4,2,34803,110897,1359,0.0123
4,3,34803,135424,1760,0.013
5,1,34803,5123,53,0.0103
5,2,34803,135361,1708,0.0126
5,3,34803,329012,4016,0.0122
6,1,34803,754,9,0.0125
6,2,34803,78266,1016,0.013
6,3,34803,336015,4148,0.0123
7,1,34803,97,1,0.0128
7,2,34803,41268,588,0.0143
7,3,34803,275332,3876,0.0141
8,1,34803,20,0,0.0241
8,2,34803,59757,991,0.0166
8,3,34803,2654867,41279,0.0155
9,1,34803,322,93,0.2895
9,2,34803,31789,4557,0.1433
9,3,34803,1951856,29686,0.0152
10,1,34803,5940,1133,0.1907
10,2,34803,72303,9217,0.1275
10,3,34803,669725,6593,0.0098
11,1,34803,20236,2830,0.1399
11,2,34803,87057,7818,0.0898
11,3,34803,234597,1779,0.0076
1,1,34816,534302,14608,0.0273
1,2,34816,122100,3457,0.0283
1,3,34816,28800,831,0.0289
2,1,34816,134830,2027,0.015
2,2,34816,137169,2746,0.02
2,3,34816,64612,1293,0.02
3,1,34816,51565,451,0.0087
3,2,34816,125258,1756,0.014
3,3,34816,94442,1374,0.0145
4,1,34816,18239,208,0.0114
4,2,34816,110477,1634,0.0148
4,3,34816,132838,2104,0.0158
5,1,34816,5996,85,0.0142
5,2,34816,135758,2030,0.015
5,3,34816,318593,4503,0.0141
6,1,34816,902,14,0.0152
6,2,34816,75949,1173,0.0154
6,3,34816,311671,4597,0.0148
7,1,34816,129,3,0.0239
7,2,34816,38019,727,0.0191
7,3,34816,238354,4346,0.0182
8,1,34816,69,1,0.0211
8,2,34816,66173,1224,0.0185
8,3,34816,2259849,44297,0.0196
9,1,34816,21562,3470,0.1609
9,2,34816,129641,14393,0.111
9,3,34816,1363739,17746,0.013
10,1,34816,50200,5845,0.1164
10,2,34816,129288,10166,0.0786
10,3,34816,365936,2878,0.0079
11,1,34816,55433,4985,0.0899
11,2,34816,78560,4011,0.0511
11,3,34816,96338,2569,0.0267
1,1,34933,478125,20523,0.0429
1,2,34933,113255,3751,0.0331
1,3,34933,15803,501,0.0317
2,1,34933,124639,4859,0.039
2,2,34933,141960,5093,0.0359
2,3,34933,44952,1481,0.0329
3,1,34933,44943,1477,0.0329
3,2,34933,134076,4802,0.0358
3,3,34933,69369,2284,0.0329
4,1,34933,14324,502,0.035
4,2,34933,119273,4533,0.038
4,3,34933,123337,4399,0.0357
5,1,34933,3894,141,0.0361
5,2,34933,139494,5362,0.0384
5,3,34933,284913,9840,0.0345
6,1,34933,488,19,0.038
6,2,34933,80465,3147,0.0391
6,3,34933,309526,10858,0.0351
7,1,34933,53,2,0.0412
7,2,34933,45284,1784,0.0394
7,3,34933,297939,10689,0.0359
8,1,34933,6,0,0.04
8,2,34933,51976,2119,0.0408
8,3,34933,3096732,113229,0.0366
9,1,34933,0,0,NA
9,2,34933,6362,246,0.0387
9,3,34933,3587865,134551,0.0375
10,1,34933,0,0,NA
10,2,34933,473,19,0.0398
10,3,34933,2000677,75618,0.0378
11,1,34933,0,0,NA
11,2,34933,144,6,0.0388
11,3,34933,1283190,48717,0.038
1,1,34934,524383,30962,0.059
1,2,34934,102242,4979,0.0487
1,3,34934,9329,642,0.0688
2,1,34934,140072,9110,0.065
2,2,34934,136533,7732,0.0566
2,3,34934,28913,1846,0.0638
3,1,34934,50706,2915,0.0575
3,2,34934,131626,7820,0.0594
3,3,34934,41895,2939,0.0701
4,1,34934,16409,1024,0.0624
4,2,34934,122565,7936,0.0647
4,3,34934,90778,5709,0.0629
5,1,34934,4542,291,0.064
5,2,34934,143577,9551,0.0665
5,3,34934,183861,13894,0.0756
6,1,34934,584,39,0.0671
6,2,34934,83197,5656,0.068
6,3,34934,193041,15614,0.0809
7,1,34934,65,5,0.0707
7,2,34934,46719,3279,0.0702
7,3,34934,178308,15067,0.0845
8,1,34934,7,1,0.087
8,2,34934,57253,4539,0.0793
8,3,34934,1920152,164654,0.0858
9,1,34934,0,0,NA
9,2,34934,7201,658,0.0914
9,3,34934,1804228,161372,0.0894
10,1,34934,0,0,NA
10,2,34934,676,64,0.0954
10,3,34934,980657,88798,0.0905
11,1,34934,0,0,NA
11,2,34934,206,30,0.1483
11,3,34934,618319,56352,0.0911
1,1,34947,480458,14669,0.0305
1,2,34947,120095,2424,0.0202
1,3,34947,19769,315,0.0159
2,1,34947,117991,2238,0.019
2,2,34947,144258,2739,0.019
2,3,34947,52286,829,0.0159
3,1,34947,41940,537,0.0128
3,2,34947,133556,2217,0.0166
3,3,34947,80984,1218,0.015
4,1,34947,13202,179,0.0136
4,2,34947,116941,2053,0.0176
4,3,34947,131165,2151,0.0164
5,1,34947,3584,49,0.0136
5,2,34947,136778,2286,0.0167
5,3,34947,312129,4761,0.0153
6,1,34947,449,6,0.0142
6,2,34947,78924,1316,0.0167
6,3,34947,337436,5121,0.0152
7,1,34947,49,1,0.0162
7,2,34947,44505,739,0.0166
7,3,34947,321615,4943,0.0154
8,1,34947,5,0,0.0155
8,2,34947,51302,878,0.0171
8,3,34947,3295357,51684,0.0157
9,1,34947,0,0,NA
9,2,34947,6291,104,0.0165
9,3,34947,3802178,60336,0.0159
10,1,34947,0,0,NA
10,2,34947,476,8,0.0168
10,3,34947,2018451,32230,0.016
11,1,34947,0,0,NA
11,2,34947,145,3,0.0172
11,3,34947,1226769,19664,0.016
1,1,34961,494452,13755,0.0278
1,2,34961,125200,2245,0.0179
1,3,34961,22657,290,0.0128
2,1,34961,114233,1602,0.014
2,2,34961,145637,2242,0.0154
2,3,34961,57039,687,0.012
3,1,34961,39948,306,0.0077
3,2,34961,132621,1620,0.0122
3,3,34961,87332,957,0.011
4,1,34961,12453,100,0.0081
4,2,34961,115035,1464,0.0127
4,3,34961,135183,1601,0.0118
5,1,34961,3382,28,0.0082
5,2,34961,134651,1561,0.0116
5,3,34961,322848,3482,0.0108
6,1,34961,427,4,0.009
6,2,34961,77836,888,0.0114
6,3,34961,345459,3687,0.0107
7,1,34961,47,0,0.0098
7,2,34961,43965,497,0.0113
7,3,34961,323152,3512,0.0109
8,1,34961,5,0,0.0158
8,2,34961,51157,601,0.0117
8,3,34961,3277265,36621,0.0112
9,1,34961,0,0,NA
9,2,34961,6298,74,0.0117
9,3,34961,3586324,40642,0.0113
10,1,34961,0,0,NA
10,2,34961,508,6,0.0121
10,3,34961,1799805,20517,0.0114
11,1,34961,0,0,NA
11,2,34961,157,5,0.0323
11,3,34961,1030432,11795,0.0114
1,1,34962,543684,19985,0.0368
1,2,34962,119102,3010,0.0253
1,3,34962,18308,399,0.0218
2,1,34962,123941,2854,0.023
2,2,34962,142703,3414,0.0239
2,3,34962,47873,1040,0.0217
3,1,34962,42862,641,0.015
3,2,34962,131084,2876,0.0219
3,3,34962,68062,1530,0.0225
4,1,34962,13380,216,0.0161
4,2,34962,116373,2710,0.0233
4,3,34962,119282,2749,0.023
5,1,34962,3655,60,0.0164
5,2,34962,136554,3215,0.0235
5,3,34962,246013,6235,0.0253
6,1,34962,469,9,0.0186
6,2,34962,79091,1917,0.0242
6,3,34962,245497,6949,0.0283
7,1,34962,53,1,0.0214
7,2,34962,44202,1115,0.0252
7,3,34962,213838,6540,0.0306
8,1,34962,6,0,0.0186
8,2,34962,54731,1626,0.0297
8,3,34962,2207531,69059,0.0313
9,1,34962,0,0,NA
9,2,34962,6991,237,0.0339
9,3,34962,1949468,63682,0.0327
10,1,34962,0,0,NA
10,2,34962,790,59,0.0743
10,3,34962,947577,31311,0.033
11,1,34962,0,0,NA
11,2,34962,776,193,0.2482
11,3,34962,530984,17625,0.0332
1,1,34974,459114,8376,0.0182
1,2,34974,131388,1429,0.0109
1,3,34974,26634,158,0.0059
2,1,34974,105471,804,0.0076
2,2,34974,147645,1160,0.0079
2,3,34974,63691,277,0.0044
3,1,34974,37219,81,0.0022
3,2,34974,132529,590,0.0045
3,3,34974,97567,259,0.0027
4,1,34974,11705,18,0.0016
4,2,34974,113188,484,0.0043
4,3,34974,141992,401,0.0028
5,1,34974,3238,3,9e-4
5,2,34974,132694,329,0.0025
5,3,34974,353628,561,0.0016
6,1,34974,415,0,7e-4
6,2,34974,76623,133,0.0017
6,3,34974,393324,473,0.0012
7,1,34974,46,0,2e-4
7,2,34974,43362,55,0.0013
7,3,34974,386391,401,0.001
8,1,34974,5,0,0.002
8,2,34974,50259,49,0.001
8,3,34974,3891860,3744,0.001
9,1,34974,0,0,NA
9,2,34974,6175,5,9e-4
9,3,34974,4823434,4601,0.001
10,1,34974,0,0,NA
10,2,34974,476,0,9e-4
10,3,34974,2353319,2209,9e-4
11,1,34974,0,0,NA
11,2,34974,153,4,0.0254
11,3,34974,1294488,1215,9e-4
1,1,34975,518194,14857,0.0287
1,2,34975,129138,2489,0.0193
1,3,34975,24976,346,0.0138
2,1,34975,112355,1497,0.0133
2,2,34975,146350,2327,0.0159
2,3,34975,60512,766,0.0127
3,1,34975,38572,253,0.0066
3,2,34975,131301,1611,0.0123
3,3,34975,90684,1034,0.0114
4,1,34975,11947,83,0.0069
4,2,34975,113302,1431,0.0126
4,3,34975,137285,1684,0.0123
5,1,34975,3258,24,0.0073
5,2,34975,132864,1549,0.0117
5,3,34975,322387,3633,0.0113
6,1,34975,417,3,0.0083
6,2,34975,77027,898,0.0117
6,3,34975,337071,3828,0.0114
7,1,34975,47,0,0.0098
7,2,34975,43470,507,0.0117
7,3,34975,304406,3621,0.0119
8,1,34975,5,0,0.0171
8,2,34975,51578,652,0.0127
8,3,34975,3060213,37935,0.0124
9,1,34975,0,0,NA
9,2,34975,6431,85,0.0132
9,3,34975,3029530,38656,0.0128
10,1,34975,0,0,NA
10,2,34975,604,16,0.0269
10,3,34975,1424736,18320,0.0129
11,1,34975,0,0,NA
11,2,34975,482,108,0.2232
11,3,34975,763347,9842,0.0129
1,1,34987,437333,6184,0.0141
1,2,34987,135187,1246,0.0092
1,3,34987,29337,170,0.0058
2,1,34987,100439,680,0.0068
2,2,34987,148490,974,0.0066
2,3,34987,67908,285,0.0042
3,1,34987,35736,86,0.0024
3,2,34987,131988,483,0.0037
3,3,34987,102853,265,0.0026
4,1,34987,11364,24,0.0021
4,2,34987,111822,379,0.0034
4,3,34987,145731,380,0.0026
5,1,34987,3205,6,0.0017
5,2,34987,131445,265,0.002
5,3,34987,364285,569,0.0016
6,1,34987,418,1,0.0018
6,2,34987,75957,114,0.0015
6,3,34987,408942,496,0.0012
7,1,34987,47,0,0.0023
7,2,34987,43049,51,0.0012
7,3,34987,413438,413,0.001
8,1,34987,5,0,0
8,2,34987,50008,47,9e-4
8,3,34987,4185458,3668,9e-4
9,1,34987,0,0,NA
9,2,34987,6151,6,9e-4
9,3,34987,5537631,4998,9e-4
10,1,34987,0,0,NA
10,2,34987,483,0,7e-4
10,3,34987,2609945,2283,9e-4
11,1,34987,0,0,NA
11,2,34987,201,22,0.1111
11,3,34987,1371582,1176,9e-4
1,1,34988,496416,11082,0.0223
1,2,34988,134292,2030,0.0151
1,3,34988,28674,277,0.0097
2,1,34988,106591,952,0.0089
2,2,34988,147739,1623,0.011
2,3,34988,66567,490,0.0074
3,1,34988,36894,106,0.0029
3,2,34988,130972,871,0.0066
3,3,34988,99567,512,0.0051
4,1,34988,11545,29,0.0025
4,2,34988,111641,705,0.0063
4,3,34988,143410,770,0.0054
5,1,34988,3206,7,0.0022
5,2,34988,131229,590,0.0045
5,3,34988,350330,1386,0.004
6,1,34988,417,1,0.0026
6,2,34988,76095,294,0.0039
6,3,34988,380731,1351,0.0035
7,1,34988,48,0,0.0023
7,2,34988,43107,152,0.0035
7,3,34988,357745,1224,0.0034
8,1,34988,6,0,0.0036
8,2,34988,50823,180,0.0035
8,3,34988,3558211,12342,0.0035
9,1,34988,0,0,NA
9,2,34988,6312,22,0.0035
9,3,34988,3799758,13088,0.0034
10,1,34988,0,0,NA
10,2,34988,600,16,0.0267
10,3,34988,1721847,5920,0.0034
11,1,34988,0,0,NA
11,2,34988,855,209,0.2444
11,3,34988,879346,2985,0.0034
1,1,35026,456794,5894,0.0129
1,2,35026,136833,1836,0.0134
1,3,35026,33791,448,0.0133
2,1,35026,108018,577,0.0053
2,2,35026,146276,1258,0.0086
2,3,35026,74128,625,0.0084
3,1,35026,39898,67,0.0017
3,2,35026,129260,549,0.0042
3,3,35026,109020,490,0.0045
4,1,35026,13369,18,0.0014
4,2,35026,109741,369,0.0034
4,3,35026,148936,595,0.004
5,1,35026,4055,5,0.0013
5,2,35026,131346,232,0.0018
5,3,35026,369917,731,0.002
6,1,35026,570,1,0.0016
6,2,35026,76620,92,0.0012
6,3,35026,411972,546,0.0013
7,1,35026,71,0,0.0014
7,2,35026,43368,40,9e-4
7,3,35026,413564,410,0.001
8,1,35026,9,0,0
8,2,35026,51951,43,8e-4
8,3,35026,4135517,3548,9e-4
9,1,35026,7,3,0.4422
9,2,35026,7459,276,0.037
9,3,35026,4699043,4326,9e-4
10,1,35026,985,263,0.267
10,2,35026,18756,3711,0.1979
10,3,35026,1844191,4591,0.0025
11,1,35026,9184,1625,0.1769
11,2,35026,58751,7612,0.1296
11,3,35026,753346,7661,0.0102
1,1,35159,507218,23673,0.0467
1,2,35159,79252,2364,0.0298
1,3,35159,4151,142,0.0343
2,1,35159,156956,4874,0.0311
2,2,35159,122746,3261,0.0266
2,3,35159,14315,444,0.031
3,1,35159,59612,1182,0.0198
3,2,35159,122738,2820,0.023
3,3,35159,20934,639,0.0305
4,1,35159,20243,403,0.0199
4,2,35159,126510,3085,0.0244
4,3,35159,51715,1515,0.0293
5,1,35159,6130,118,0.0192
5,2,35159,148707,3598,0.0242
5,3,35159,101324,3230,0.0319
